"id";"title";"legal_areas";"revisions";"nodes";"log_nodes";"log_section_nodes";"text_nodes";"nontext_nodes";"above_section_nodes";"section_nodes";"below_section_nodes";"mean_depth";"mean_leaf_depth";"tokens";"tokens_per_section";"tokens_per_text_node";"entropy_lemma";"entropy_word";"num_words";"num_sentences";"avg_sentence_length";"avg_syllables_per_word";"avg_word_length";"citations";"citations_internal";"citations_out";"citations_in";"citations_external";"net_flow";"net_flow_per_section";"flesch";"bijlage_cits";"unkown_doc";"empty_doc";"bad_doc"
"BWBR0033004";"Wet financiering politieke partijen ";"Staats- en bestuursrecht";44;251;2.399673721481038;1.6720978579357175;209;42;8;47;195;2.9282868525896415;3.1917098445595853;6548;139.31914893617022;31.330143540669855;5.385840609724216;5.552678278722885;6339;269;24.978389154704946;1.988256179698152;5.683735118912803;158;123;32;0;32;32;0.6808510638297872;13.275462205510848;0;0;0;0
"BWBR0033043";"Instellingswet Autoriteit Consument en Markt";"Contracten, schade en aansprakelijkheid";12;270;2.4313637641589874;1.9444826721501687;227;43;10;88;171;3.1481481481481484;3.314814814814815;7082;80.47727272727273;31.198237885462554;5.64950967679569;5.792610357714076;6966;310;27.082966226138034;2.012696106771298;5.9456889417679095;121;44;75;83;158;-8;-0.09090909090909091;9.07169864761812;0;0;0;0
"BWBR0033474";"Wet intrekking Wet op de Raad voor de Wadden en Wet op het Waddenfonds";"Ruimtelijke ordening en milieu";3;7;0.8450980400142568;0.6020599913279624;5;2;0;4;2;1.1428571428571428;1.4;130;32.5;26.0;3.86283148293887;3.984758597517211;124;7;23.533333333333335;1.806374384236453;5.187669008587042;7;2;3;0;3;3;0.75;30.129393760262758;0;0;0;0
"BWBR0033596";"Wet intrekking Wet overleg minderhedenbeleid (herijking overlegvorm integratiebeleid)";"Migratierecht";1;4;0.6020599913279624;0.47712125471966244;3;1;0;3;0;0.75;1.0;67;22.333333333333332;22.333333333333332;3.236945348176138;3.2754535248739125;66;3;22.333333333333332;2.0384615384615383;5.999181669394435;2;0;2;0;2;2;0.6666666666666666;11.712820512820542;0;0;0;0
"BWBR0033715";"Wet basisregistratie personen";"Openbare orde en veiligheidsrecht";11;679;2.8318697742805017;2.161368002234975;545;134;38;145;495;4.6539027982326955;4.982035928143713;15993;110.29655172413793;29.344954128440367;5.838434399683339;5.99419484492984;15871;667;25.025688073394495;1.9788709659181902;5.765071648996922;328;238;43;31;74;12;0.08275862068965517;14.021442888825732;0;0;0;0
"BWBR0033716";"Uitvoeringswet verordening Europees burgerinitiatief";"Internationaal publiekrecht";2;26;1.414973347970818;1.0;22;4;0;10;15;1.6153846153846154;1.8421052631578947;430;43.0;19.545454545454547;4.566316784819062;4.55522021590072;420;31;15.878787878787877;1.9362320543173013;5.5484963502389455;5;1;4;0;4;4;0.4;26.91279850778662;0;0;0;0
"BWBR0033721";"Aanpassingswet basisregistratie personen";"Openbare orde en veiligheidsrecht";1;104;2.0170333392987803;1.968482948553935;93;11;10;93;0;1.8846153846153846;2.0;583;6.268817204301075;6.268817204301075;4.1352626056584;4.065758108536297;565;190;4.054480286738351;2.367905824760664;7.034164690640022;1;0;1;0;1;1;0.010752688172043012;2.394869734208413;0;0;0;0
"BWBR0033729";"Warmtewet ";"Ondernemingspraktijk;Ruimtelijke ordening en milieu";14;345;2.537819095073274;1.7242758696007892;294;51;15;53;276;3.9855072463768115;4.292490118577075;7349;138.66037735849056;24.996598639455783;5.983126986090782;6.130432773659903;7273;360;21.831632653061224;1.9908411137876387;5.871816246637368;69;47;22;7;29;15;0.2830188679245283;16.25073463070862;0;0;0;0
"BWBR0034026";"Wet basisregistratie grootschalige topografie";"Ruimtelijke ordening en milieu";3;153;2.184691430817599;1.5314789170422551;119;34;15;34;103;3.2026143790849675;3.616822429906542;2932;86.23529411764706;24.638655462184875;5.451085339182969;5.536537154454073;2880;148;21.362745098039216;2.145621161867081;6.405898993041115;52;38;12;4;16;8;0.23529411764705882;3.632263431535165;0;0;0;0
"BWBR0034047";"Wet gebruik Friese taal";"Staats- en bestuursrecht";1;109;2.037426497940624;1.5563025007672873;85;24;6;36;66;2.770642201834862;3.051282051282051;2187;60.75;25.729411764705883;5.434198775684295;5.584319649453505;2176;111;21.24705882352941;1.8699640638282342;5.531927099963243;15;5;5;3;8;2;0.05555555555555555;27.070275494249046;0;0;0;0
"BWBR0034162";"Wet subsidiëring landelijke onderwijsondersteunende activiteiten 2013";"Onderwijsrecht";8;59;1.7708520116421442;1.2041199826559248;50;9;0;16;42;2.0338983050847457;2.3181818181818183;991;61.9375;19.82;4.8420602859649735;4.9771420355223785;969;61;17.625;2.0026018388089217;5.8817260366747846;34;19;15;0;15;15;0.9375;19.525509436765248;0;0;0;0
"BWBR0034176";"Wet Nationaal rapporteur mensenhandel en seksueel geweld tegen kinderen";"Openbare orde en veiligheidsrecht";3;26;1.414973347970818;0.9542425094393249;22;4;0;9;16;1.6923076923076923;1.9;550;61.111111111111114;25.0;4.0026458757433545;4.013856205219559;549;27;20.901515151515152;2.129160173661524;6.048584446844444;1;1;0;1;1;-1;-0.1111111111111111;5.493011429447222;0;0;0;0
"BWBR0034188";"Aanpassingswet enige wetten Ministerie van Veiligheid en Justitie (brengen van een aantal zelfstandige bestuursorganen onder werking van Kaderwet zelfstandige bestuursorganen)";"Staats- en bestuursrecht";2;8;0.9030899869919435;0.8450980400142568;7;1;0;7;0;0.875;1.0;181;25.857142857142858;25.857142857142858;3.8881028155921395;3.9851322090326837;176;14;15.095238095238097;2.3037087143787525;7.053118510562119;7;3;4;0;4;4;0.5714285714285714;-3.38042390310909;0;0;0;0
"BWBR0034331";"Wet op de Kamer van Koophandel";"Ondernemingspraktijk";7;264;2.4216039268698313;1.9395192526186185;202;62;22;87;154;2.909090909090909;3.2010309278350517;5207;59.85057471264368;25.777227722772277;5.672630185121541;5.861849322194599;5100;267;21.663366336633665;1.9452878311908273;5.726083274494641;118;59;34;3;37;31;0.3563218390804598;20.275332649572874;0;0;0;0
"BWBR0034360";"Wet houdbare overheidsfinanciën";"Financieel en economisch recht";4;92;1.9637878273455553;1.041392685158225;82;10;0;11;80;2.130434782608696;2.310810810810811;2449;222.63636363636363;29.865853658536587;5.528212653659471;5.650104538950115;2426;106;24.60772357723577;2.0383025566703976;5.998017567937996;15;11;4;1;5;3;0.2727272727272727;9.417764274790073;0;0;0;0
"BWBR0034363";"Wet lokaal spoor";"Vervoersrecht";7;406;2.6085260335771943;1.8512583487190752;348;58;11;71;323;3.0147783251231526;3.248407643312102;9396;132.33802816901408;27.0;5.851540071161345;6.008623575688911;9174;440;23.391666666666666;2.000593284465582;5.979595432089997;201;113;69;14;83;55;0.7746478873239436;13.84226646754513;0;0;0;0
"BWBR0034366";"Regentschapswet 2013";"Staats- en bestuursrecht";1;7;0.8450980400142568;0.6020599913279624;5;2;0;4;2;1.1428571428571428;1.4;187;46.75;37.4;4.0207748618267125;4.049655994350044;181;7;31.8;1.8992667471247642;5.82563714063714;2;1;1;0;1;1;0.25;13.880033193244941;0;0;0;0
"BWBR0034367";"Wet bepaling van de jaarlijkse uitkering aan de regent";"Staats- en bestuursrecht";1;9;0.9542425094393249;0.7781512503836436;8;1;0;6;2;1.1111111111111112;1.2857142857142858;221;36.833333333333336;27.625;3.990549410634073;4.049399165814776;213;8;27.625;1.7248291048962403;5.002025691699605;5;2;3;0;3;3;0.5;32.87508272577807;0;0;0;0
"BWBR0034369";"Wet regeling ouderlijk gezag op minderjarige Koning 2013 ";"Staats- en bestuursrecht";2;37;1.568201724066995;1.1139433523068367;28;9;0;13;23;1.5945945945945945;1.8214285714285714;876;67.38461538461539;31.285714285714285;5.085162113090767;5.150827766443414;849;33;29.29642857142857;1.8626908201204475;5.349655548556073;33;4;20;0;20;20;1.5384615384615385;19.515481617810167;0;0;0;0
"BWBR0034433";"Tijdelijke wet resolutieheffing 2014";"Belastingrecht";3;14;1.146128035678238;0.6020599913279624;5;9;7;4;2;1.5;1.7;83;20.75;16.6;2.8985246115837215;3.1081993024777526;77;9;14.6;2.0464285714285717;6.0061904761904765;1;1;0;0;0;0;0.0;18.888142857142867;0;0;0;0
"BWBR0034784";"Uitvoeringswet EFRO";"Ondernemingspraktijk";4;89;1.9493900066449128;1.3424226808222062;67;22;11;22;55;3.404494382022472;3.859375;1721;78.22727272727273;25.686567164179106;5.264938807030798;5.4189249155701384;1686;77;24.452736318407958;2.0415261493477415;6.170242472241283;28;14;14;1;15;13;0.5909090909090909;9.30236040199702;0;0;0;0
"BWBR0034925";"Jeugdwet";"Gezondheidsrecht en farmaceutisch recht;Personen- en familierecht";45;950;2.9777236052888476;2.2278867046136734;801;149;30;169;750;3.6273684210526316;3.885952712100139;25387;150.2189349112426;31.694132334581774;6.381435334252107;6.573385809801694;25221;999;26.276217228464418;1.9912584911469926;5.914690742987146;486;252;135;137;272;-2;-0.011834319526627219;11.704171162073067;0;0;0;0
"BWBR0035166";"Wet herindeling gemeenten 's-Hertogenbosch, Maasdonk en Oss";"Staats- en bestuursrecht";1;21;1.3222192947339193;0.8450980400142568;17;4;2;7;11;2.3333333333333335;2.6875;335;47.857142857142854;19.705882352941178;4.001320715149084;4.138914574519187;327;20;18.852941176470587;1.9083009834275146;5.523260378909623;11;0;11;0;11;11;1.5714285714285714;26.25700150791465;0;0;1;1
"BWBR0035303";"Huisvestingswet 2014";"Wonen, onroerend goed, bouwrecht";9;281;2.44870631990508;1.7634279935629373;212;69;30;58;192;3.7686832740213525;4.258064516129032;6806;117.34482758620689;32.10377358490566;5.489295239907878;5.62205081841153;6635;257;28.815251572327043;1.9465098911973389;5.8080081821914185;192;117;70;30;100;40;0.6896551724137931;12.912782858793207;0;0;0;0
"BWBR0035310";"IJkwet BES 2014";"Ondernemingspraktijk";2;91;1.9590413923210936;1.3617278360175928;71;20;9;23;58;2.7252747252747254;3.1451612903225805;1252;54.43478260869565;17.633802816901408;5.207791575159375;5.330241016303315;1230;81;16.302816901408452;2.0025704504425788;6.020816564409346;19;18;1;0;1;1;0.043478260869565216;20.87018073762829;0;0;0;0
"BWBR0035362";"Wet maatschappelijke ondersteuning 2015 ";"Gezondheidsrecht en farmaceutisch recht";57;741;2.869818207979328;2.164352855784437;627;114;27;146;567;3.865047233468286;4.137809187279152;19733;135.15753424657535;31.472089314194577;6.191489892409325;6.384428609881486;19619;801;27.02020202020202;1.9640734342339223;5.81293737845683;472;309;151;83;234;68;0.4657534246575342;13.248882413305125;0;0;0;0
"BWBR0035645";"Wet positie en toezicht advocatuur";"Procesrecht";2;17;1.2304489213782739;1.146128035678238;15;2;0;14;2;1.0588235294117647;1.1333333333333333;374;26.714285714285715;24.933333333333334;4.227966703597115;4.363599190733576;366;21;24.033333333333335;2.0358902107849475;5.815553267184847;27;4;12;0;12;12;0.8571428571428571;10.204854834260118;0;0;0;0
"BWBR0035741";"Uitvoeringswet Verordening erfrecht";"Personen- en familierecht";1;43;1.6334684555795866;1.1760912590556813;31;12;6;15;21;2.302325581395349;2.6774193548387095;814;54.266666666666666;26.258064516129032;4.52828951099121;4.660523420445805;768;43;21.370967741935484;1.9041003002085997;5.739399663691561;27;7;8;1;9;7;0.4666666666666667;24.05658234428799;0;0;0;0
"BWBR0035782";"Invoeringswet Jeugdwet";"Personen- en familierecht";5;76;1.8808135922807914;1.8388490907372552;70;6;4;69;2;1.9473684210526316;2.0285714285714285;529;7.666666666666667;7.557142857142857;4.284377896235161;4.192598828508288;513;146;4.59047619047619;2.270900845186558;6.855952785876255;2;1;1;0;1;1;0.014492753623188406;10.057455163883873;0;0;0;0
"BWBR0035852";"Wet op de Raad voor volksgezondheid en samenleving";"Gezondheidsrecht en farmaceutisch recht";1;8;0.9030899869919435;0.6989700043360189;6;2;0;5;2;1.125;1.3333333333333333;133;26.6;22.166666666666668;3.5050559566970954;3.562090843731778;133;7;21.083333333333332;1.6794871794871795;5.057477244977245;2;0;2;0;2;2;0.4;43.35080128205129;0;0;0;0
"BWBR0035878";"Wet stelsel openbare bibliotheekvoorzieningen";"Cultureel recht";1;123;2.089905111439398;1.4913616938342726;100;23;7;31;84;2.796747967479675;3.10989010989011;2225;71.7741935483871;22.25;5.429891618603898;5.597201433357152;2200;131;18.155;2.174085426517604;6.181115415683336;42;16;26;2;28;24;0.7741935483870968;4.480047916610715;0;0;0;0
"BWBR0035917";"Wet langdurige zorg";"Gezondheidsrecht en farmaceutisch recht";30;869;2.9390197764486663;2.250420002308894;725;144;47;178;643;3.8814729574223246;4.167427701674277;21899;123.02808988764045;30.20551724137931;6.242169732542923;6.445384057154256;21561;913;26.635977011494255;1.9783036086320251;5.879539732636886;444;200;207;170;377;37;0.20786516853932585;12.434998043064013;0;0;0;0
"BWBR0035933";"Wet op de bedrijveninvesteringszones ";"Financieel en economisch recht";1;67;1.8260748027008264;1.041392685158225;57;10;0;11;55;2.1940298507462686;2.4583333333333335;1423;129.36363636363637;24.964912280701753;5.08628836885225;5.207320571531892;1406;64;22.780701754385966;1.940582050552961;5.771544697636349;52;13;10;0;10;10;0.9090909090909091;19.53934624251778;0;0;0;0
"BWBR0036012";"Wet modernisering regelingen voor verlof en arbeidstijden";"Arbeidsrecht en sociaal-zekerheidsrecht;Gezondheidsrecht en farmaceutisch recht";3;10;1.0;0.9542425094393249;9;1;0;9;0;0.9;1.0;121;13.444444444444445;13.444444444444445;3.73005896599202;3.8240623952599315;120;15;12.0;2.018591180293308;6.071031746031746;3;1;2;1;3;1;0.1111111111111111;23.88218614718616;0;0;0;0
"BWBR0036047";"Wet verlaging bezoldigingsmaximum WNT";"Arbeidsrecht en sociaal-zekerheidsrecht";1;4;0.6020599913279624;0.47712125471966244;3;1;0;3;0;0.75;1.0;49;16.333333333333332;16.333333333333332;3.1656721668490384;3.255110512727741;49;6;8.5;2.2925925925925927;6.585185185185185;1;1;0;5;5;-5;-1.6666666666666667;4.254166666666691;0;0;0;0
"BWBR0036390";"Uitvoeringswet verordening wederzijdse erkenning van beschermingsmaatregelen in burgerlijke zaken";"Procesrecht";1;23;1.3617278360175928;0.9542425094393249;17;6;0;9;13;1.5217391304347827;1.7647058823529411;826;91.77777777777777;48.588235294117645;4.54271041786157;4.611324273234114;807;33;26.465686274509803;1.878198904560584;5.6655038820291015;5;0;5;0;5;5;0.5555555555555556;21.07670110554716;0;0;0;0
"BWBR0036510";" Instellingswet Raad voor strafrechtstoepassing en jeugdbescherming 2015";"Strafrecht";2;150;2.1760912590556813;1.6232492903979006;118;32;11;42;96;3.2533333333333334;3.581818181818182;2690;64.04761904761905;22.796610169491526;5.5493158516896495;5.728503906775052;2665;168;17.41454802259887;1.93346134235027;5.801535910941492;30;11;19;2;21;17;0.40476190476190477;25.588404194229327;0;0;0;0
"BWBR0036666";"Goedkeuringswet Verdrag tussen Nederland en Duitsland (vermijden dubbele belasting enz.)(Trb.2012, 123)";"Belastingrecht";1;11;1.041392685158225;0.47712125471966244;9;2;0;3;7;1.7272727272727273;2.0;531;177.0;59.0;4.466213337903517;4.518766258567234;498;15;38.7037037037037;1.8808806134391307;5.548508262492002;9;4;5;0;5;5;1.6666666666666667;8.42824084379032;0;0;0;0
"BWBR0036752";"Wet windenergie op zee";"Ruimtelijke ordening en milieu";5;213;2.3283796034387376;1.6127838567197355;179;34;11;41;160;3.591549295774648;3.9;3406;83.07317073170732;19.027932960893853;5.5128291631928175;5.662883052727316;3365;202;17.556797020484172;1.920278145041095;5.665537427643744;58;28;30;11;41;19;0.4634146341463415;26.559319953731944;0;0;0;0
"BWBR0036795";"Wet hergebruik van overheidsinformatie";"Staats- en bestuursrecht";3;82;1.9138138523837167;1.3424226808222062;66;16;6;22;53;2.658536585365854;2.9523809523809526;1994;90.63636363636364;30.21212121212121;5.236920918711359;5.333163079663901;1971;94;25.0239898989899;1.9694586993171226;5.776802286883561;31;3;28;5;33;23;1.0454545454545454;14.819444290296701;0;1;0;1
"BWBR0036799";"Goedkeuringswet Besluit heffing bestrijding dierziekten";"Agrarisch recht;Ruimtelijke ordening en milieu";1;4;0.6020599913279624;0.47712125471966244;3;1;0;3;0;0.75;1.0;60;20.0;20.0;3.1731027011044626;3.1894542055971042;56;5;17.77777777777778;1.8552042160737814;6.073737373737373;1;0;1;0;1;1;0.3333333333333333;31.840278875713665;0;0;0;0
"BWBR0036825";"Goedkeuringswet Verdrag tussen Nederland en Noorwegen inzake het gebruik van een penitentiaire inrichting in Nederland voor de tenuitvoerlegging van bij Noorse vonnissen opgelegde vrijheidsstraffen (Trb. 2015, 37)";"Strafrecht";1;7;0.8450980400142568;0.6020599913279624;5;2;0;4;2;1.1428571428571428;1.4;197;49.25;39.4;4.152650896412679;4.221314164454435;190;6;33.2;2.0072488235437547;5.89682862540641;3;2;1;0;1;1;0.25;3.3237495281983627;0;0;0;0
"BWBR0036933";"Goedkeuringswet toetreding Verdrag nopens de voorrechten en immuniteiten van de Verenigde Naties";"Belastingrecht";1;5;0.6989700043360189;0.6020599913279624;4;1;0;4;0;0.8;1.0;161;40.25;40.25;3.8553197358743225;3.8553197358743225;158;6;33.916666666666664;2.1653991653991653;6.091866772787825;0;0;0;0;0;0;0.0;-10.783186059436048;0;0;0;0
"BWBR0037074";"Wet taken meteorologie en seismologie";"Onderwijsrecht";1;59;1.7708520116421442;1.1760912590556813;48;11;6;15;37;2.8983050847457625;3.302325581395349;957;63.8;19.9375;5.055872646135672;5.211083876198718;948;64;16.979166666666668;2.1661275529808615;6.137974101820224;12;6;6;0;6;6;0.4;6.346754851152468;0;0;0;0
"BWBR0037077";"Belastingregeling Nederland Curaçao";"Belastingrecht";1;322;2.507855871695831;1.5797835966168101;282;40;6;38;277;3.31055900621118;3.5569105691056913;13456;354.10526315789474;47.716312056737586;5.885622271993442;6.066131472517736;13262;402;34.58865248226951;1.9575074725642139;5.712355502956049;148;114;34;0;34;34;0.8947368421052632;6.12238555156398;0;0;0;0
"BWBR0037095";"Wet basisregistratie ondergrond";"Ruimtelijke ordening en milieu";11;199;2.298853076409707;1.6434526764861874;157;42;10;44;144;3.3165829145728645;3.6549295774647885;4206;95.5909090909091;26.78980891719745;5.145041212606779;5.323824774529253;4117;194;22.556263269639064;2.1312509781884037;6.058540307693383;83;72;6;1;7;5;0.11363636363636363;3.636560026577399;0;0;0;0
"BWBR0037099";"Wet werken na de AOW-gerechtigde leeftijd";"Arbeidsrecht en sociaal-zekerheidsrecht";2;32;1.505149978319906;1.1760912590556813;28;4;0;15;16;1.6875;1.8;734;48.93333333333333;26.214285714285715;4.3446986144294835;4.44966984663065;690;44;23.169642857142858;1.832649363784333;5.418163656564722;25;3;22;7;29;15;1.0;28.27567632384543;0;0;0;0
"BWBR0037150";"Wet implementatie Nagoya Protocol";"Ruimtelijke ordening en milieu";2;41;1.6127838567197355;1.0;36;5;0;10;30;1.9268292682926829;2.121212121212121;1006;100.6;27.944444444444443;4.893573055271187;5.009473456120274;986;48;22.145833333333332;1.981274672288154;5.765607664657109;7;2;5;3;8;2;0.2;16.74114189108886;0;0;0;0
"BWBR0037173";"Wet kwaliteit, klachten en geschillen zorg ";"Gezondheidsrecht en farmaceutisch recht";27;327;2.514547752660286;1.8260748027008264;271;56;14;67;245;3.581039755351682;3.848;7402;110.4776119402985;27.313653136531364;6.01945313140884;6.205458172041737;7298;351;24.247970479704797;1.9787295883703715;5.906383485598348;173;79;43;37;80;6;0.08955223880597014;14.822786786966219;0;0;0;0
"BWBR0037347";"Wet kinderbijslagvoorziening BES";"Arbeidsrecht en sociaal-zekerheidsrecht";11;138;2.1398790864012365;1.4913616938342726;106;32;10;31;96;3.398550724637681;3.8105263157894735;2772;89.41935483870968;26.150943396226417;5.362039623257271;5.499618282040551;2715;145;21.967295597484274;1.8781561335306607;5.620468116231596;54;20;34;1;35;33;1.064516129032258;25.646186071859603;0;0;0;0
